InvoiceDetailID,InvoiceID,TransactionType,VendorNumber,"VendorName",ProductCode,"PassengerName",TicketNumber,PublishedFare,SellingFare,ReferenceFare,LowFare,Tax1,GrossAmount,CommissionAmount,VatOnCommission,"FreeFieldA",TravelDate,ReturnDate,NumberOfDays,"CityCode",ProfileNumber,AddedBy
1277,486,1,1,"MARLIN TRAVEL",18,"CHAMPLIN/VERDA MR",WT20157,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1278,487,1,11,"AIR NORTH",7,"TOY/KURTIS MR",WT20156,546.34,546.34,546.34,546.34,0,546.34,0,0,"G",04/24/2008 00:00:00,04/27/2008 00:00:00,0,"YVR",1004,2
1279,487,1,11,"AIR NORTH",7,"ZIEME-WEHNER/EVELINE MR",WT20156,546.34,546.34,546.34,546.34,0,546.34,0,0,"G",04/24/2008 00:00:00,04/27/2008 00:00:00,0,"YVR",1004,2
1280,487,1,1000,"EMPIRE LANDMARK ON R",10,"CRIST/ESTELL MR",WT20156,297,297,297,297,0,297,0,0,"",04/24/2008 00:00:00,04/27/2008 00:00:00,3,"YVR",1004,2
1281,487,1,1000,"EMPIRE LANDMARK ON R",10,"MCCULLOUGH/ADAN MR",WT20156,297,297,297,297,0,297,0,0,"",04/24/2008 00:00:00,04/27/2008 00:00:00,3,"YVR",1004,2
1282,487,1,2,"WHITEHORSE TRAVEL",18,"HAMMES/GUIDO MR",WT20156,40,40,40,40,0,40,0,0,"G",NULL,NULL,1,"",1004,2
1283,487,1,2,"WHITEHORSE TRAVEL",18,"LEHNER/ORAL MR",WT20156,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1004,2
1284,488,1,11,"AIR NORTH",7,"SCHMIDT/TREY MR",WT19376,28,28,28,28,0,28,0,0,"G",05/02/2008 00:00:00,05/02/2008 00:00:00,0,"YXY",1024,2
1285,443,5,2,"WHITEHORSE TRAVEL",18,"KUHLMAN/CLIFFORD MR",WT20016,-40,-40,-40,-40,0,-40,0,0,"G",NULL,NULL,0,"",1005,2
1286,443,1,2,"WHITEHORSE TRAVEL",18,"BARROWS/JERMEY MR",WT20116,40,40,40,40,0,40,0,0,"G",NULL,NULL,1,"",1005,2
1288,455,5,11,"AIR NORTH",7,"BRUEN/ALFORD MR",WT20124,-636,-636,-636,-636,0,-636,0,0,"G",04/25/2008 00:00:00,04/28/2008 00:00:00,0,"YXY",1004,2
1289,455,1,11,"AIR NORTH",7,"HETTINGER/SCHUYLER MR",WT20124,576,576,636,636,0,576,0,0,"G",04/25/2008 00:00:00,04/28/2008 00:00:00,1,"YXY",1004,2
1290,450,1,11,"AIR NORTH",7,"LUBOWITZ-KAUTZER/SARAH MR",WT20100,-205.67,-205.67,-205.67,-205.67,0,-205.67,0,0,"",NULL,NULL,1,"",1004,2
1291,489,1,10,"AIR CANADA",7,"PRICE/BLAZE MR",WT20007,96.35,96.35,136,136,0,96.35,0,0,"G",04/27/2008 00:00:00,05/09/2008 00:00:00,1,"YQB",1007,2
1292,489,1,1000,"FAIRMONT VANCOUVER",10,"OKUNEVA/CAROLYNE MR",WT20007,165,165,165,165,0,165,16.5,0.83,"",05/08/2008 00:00:00,05/09/2008 00:00:00,1,"YVR",1007,2
1296,491,1,10,"AIR CANADA",7,"O'REILLY/KELLY MR",WT20149,667.1,667.1,667.1,667.1,0,667.1,0,0,"G",04/24/2008 00:00:00,04/25/2008 00:00:00,1,"YVR",1014,2
1310,497,5,11,"AIR NORTH",7,"CONNELLY/AUDRA MR",20097,25,25,25,25,0,25,0,0,"",04/30/2008 00:00:00,05/12/2008 00:00:00,0,"YOC",1024,2
1315,500,1,10,"AIR CANADA",7,"MOHR/GILBERTO MR",WT20165,989.8,989.8,989.8,989.8,0,989.8,0,0,"G",05/04/2008 00:00:00,05/09/2008 00:00:00,0,"YVR",1010,2
1316,500,1,1000,"HYATT REGENCY VANCO",10,"WUNSCH/LANEY MR",WT20165,507,507,169,169,0,507,50.7,2.54,"",05/04/2008 00:00:00,05/07/2008 00:00:00,3,"YVR",1010,2
1317,500,1,2,"WHITEHORSE TRAVEL",18,"GUSIKOWSKI/KALE MR",WT20165,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,2
1318,501,1,10,"AIR CANADA",7,"KUB/ETHAN MR",WT20162,1735.86,1735.86,1735.86,1735.86,0,1735.86,0,0,"G",05/04/2008 00:00:00,05/08/2008 00:00:00,0,"DCA",1011,2
1319,501,1,1,"MARLIN TRAVEL",18,"MCDERMOTT/DARION MR",WT20162,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1011,2
1320,502,1,10,"AIR CANADA",7,"MCCULLOUGH/ELISE MR",WT20132,1456.1,1456.1,1456.1,1456.1,0,1456.1,0,0,"G",05/09/2008 00:00:00,05/16/2008 00:00:00,0,"YVR",1005,2
1321,502,1,1,"MARLIN TRAVEL",18,"PAUCEK/TOMASA MR",WT20132,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1322,503,1,10,"AIR CANADA",7,"LEBSACK/JOHN MR",WT20167,711.8,711.8,711.8,711.8,0,711.8,0,0,"G",05/07/2008 00:00:00,05/09/2008 00:00:00,0,"YYC",1005,2
1323,503,1,3,"YUKON TRAVEL",18,"CRONIN/WAVA MR",WT20167,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1331,508,5,709,"FIRST AIR",7,"PFEFFER/ALIYAH MR",WT20173,1648.8,1648.8,1648.8,1648.8,0,1648.8,0,0,"N",05/03/2008 00:00:00,05/13/2008 00:00:00,0,"YOW",1013,2
1332,508,5,709,"FIRST AIR",7,"STROSIN/KHALIL MR",WT20173,1648.8,1648.8,1648.8,1648.8,0,1648.8,0,0,"N",05/03/2008 00:00:00,05/13/2008 00:00:00,0,"YOW",1013,2
1333,508,5,10,"AIR CANADA",7,"RIPPIN/MORGAN MR",WT20173,661.8,661.8,661.8,661.8,0,661.8,0,0,"N",05/03/2008 00:00:00,05/13/2008 00:00:00,0,"YOW",1013,2
1334,508,5,10,"AIR CANADA",7,"STIEDEMANN/MYRL MR",WT20173,661.8,661.8,661.8,661.8,0,661.8,0,0,"N",05/03/2008 00:00:00,05/13/2008 00:00:00,0,"YOW",1013,2
1335,508,5,11,"AIR NORTH",7,"LITTEL-ROBEL/VICKY MR",WT20173,516.34,516.34,516.34,516.34,0,516.34,0,0,"N",05/03/2008 00:00:00,05/13/2008 00:00:00,0,"YOW",1013,2
1336,508,5,11,"AIR NORTH",7,"NIENOW/LILIAN MR",WT20173,516.34,516.34,516.34,516.34,0,516.34,0,0,"N",05/03/2008 00:00:00,05/13/2008 00:00:00,0,"YOW",1013,2
1337,508,1,3,"YUKON TRAVEL",18,"KLOCKO/HAILIE MR",WT20173,80,80,80,80,0,80,0,0,"N",NULL,NULL,0,"",1013,2
1338,509,1,10,"AIR CANADA",7,"ZIEME/ORPHA MR",WT20174,2008.8,2008.8,2008.8,2008.8,0,2008.8,0,0,"G",04/24/2008 00:00:00,04/28/2008 00:00:00,0,"YYJ",1007,2
1339,509,1,1000,"FAIRMONT EMPRESS",10,"HANE/SANDY MR",WT20174,436,436,109,109,0,436,43.6,2.18,"",04/24/2008 00:00:00,04/28/2008 00:00:00,4,"YYJ",1007,2
1340,509,1,1,"MARLIN TRAVEL",18,"TERRY-GUTMANN/CADE MR",WT20174,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1007,2
1341,510,1,11,"AIR NORTH",7,"DENESIK/TOBY MR",WT19889,5,5,5,5,0,5,0,0,"",04/26/2008 00:00:00,04/26/2008 00:00:00,0,"YVR",1021,2
1342,511,1,10,"AIR CANADA",7,"SENGER/ANNA MR",WT20170,1433.8,1433.8,1433.8,1433.8,0,1433.8,0,0,"G",05/09/2008 00:00:00,05/15/2008 00:00:00,0,"YVR",1007,2
1343,511,3,709,"FIRST AIR",7,"SCHUSTER/ALVIS MR",WT20170,1071.91,1071.91,1071.91,1071.91,0,1071.91,0,0,"G",05/09/2008 00:00:00,05/15/2008 00:00:00,0,"YVR",1007,2
1344,511,5,13,"CANADIAN NORTH",7,"LEFFLER/FORREST MR",WT20170,816.9,816.9,816.9,816.9,0,816.9,0,0,"G",05/09/2008 00:00:00,05/15/2008 00:00:00,0,"YVR",1007,2
1345,511,1,1000,"DI OTTAWA AIRPORT",10,"EMMERICH/FABIOLA MR",WT20170,124,124,124,124,0,124,12.4,0.62,"",05/11/2008 00:00:00,05/12/2008 00:00:00,1,"YOW",1007,2
1346,511,1,1000,"FROBISHER INN",10,"SCHULIST/JULIANA MR",WT20170,380,380,190,190,0,380,38,1.9,"",05/12/2008 00:00:00,05/14/2008 00:00:00,2,"YFB",1007,2
1347,511,1,1000,"DI OTTAWA AIRPORT",10,"STOLTENBERG/KAYCEE MR",WT20170,124,124,124,124,0,124,12.4,0.62,"",05/14/2008 00:00:00,05/15/2008 00:00:00,1,"YOW",1007,2
1348,511,1,3,"YUKON TRAVEL",18,"GOLDNER/LAURINE MR",WT20170,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1007,2
1349,512,1,10,"AIR CANADA",7,"HARBER/MARLEE MR",WT20159,1244.7,1244.7,1244.7,1244.7,0,1244.7,0,0,"G",05/08/2008 00:00:00,05/14/2008 00:00:00,0,"YVR",1004,2
1350,512,1,1000,"FAIRMONT VANCOUVER B",10,"TROMP/ELINOR MR",WT20159,165,165,165,165,0,165,16.5,0.83,"",05/13/2008 00:00:00,05/14/2008 00:00:00,1,"YVR",1004,2
1351,512,1,3,"YUKON TRAVEL",18,"KOZEY/GARRISON MR",WT20159,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1004,2
1352,513,1,10,"AIR CANADA",7,"SCHUMM/PRESLEY MR",WT20133,1055.8,1055.8,1055.8,1055.8,0,1055.8,0,0,"G",05/10/2008 00:00:00,05/15/2008 00:00:00,0,"YYZ",1020,2
1353,513,1,2,"WHITEHORSE TRAVEL",18,"GREENFELDER/KRISTIN MR",WT20133,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1020,2
1354,514,1,11,"AIR NORTH",7,"ZULAUF/DAVID MR",WT20169,629.67,629.67,629.67,629.67,0,629.67,0,0,"N",05/02/2008 00:00:00,05/09/2008 00:00:00,0,"YXY",1021,2
1355,514,1,10,"AIR CANADA",7,"JOHNSTON/JACKLYN MR",WT20169,272.9,272.9,272.9,272.9,0,272.9,0,0,"N",05/02/2008 00:00:00,05/09/2008 00:00:00,0,"YXY",1021,2
1356,514,1,1000,"RAMADA HTL CONF CTR",10,"BREKKE/CLEMENTINE MR",WT20169,439.96,439.96,109.99,109.99,0,439.96,44,2.2,"",05/04/2008 00:00:00,05/08/2008 00:00:00,4,"YEA",1021,2
1357,514,1,2,"WHITEHORSE TRAVEL",18,"ROOB/SEAN MR",WT20169,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1021,2
1373,520,1,10,"AIR CANADA",7,"RUNOLFSSON/SIGMUND MR",WT20183,961.8,961.8,961.8,961.8,0,961.8,0,0,"G",05/01/2008 00:00:00,05/23/2008 00:00:00,0,"YXY",1024,2
1374,520,1,2,"WHITEHORSE TRAVEL",18,"MONAHAN/JODY MR",WT20183,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1024,2
1378,522,5,10,"AIR CANADA",7,"MURAZIK/FRANK MR",WT20184,2022.3,2022.3,2022.3,2022.3,0,2022.3,0,0,"G",05/11/2008 00:00:00,05/15/2008 00:00:00,0,"YYZ",1012,2
1379,522,1,3,"YUKON TRAVEL",18,"SHIELDS/DANNIE MR",WT20184,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1012,2
1380,523,1,11,"AIR NORTH",7,"KUVALIS/ADRIANA MR",WT20179,250.67,250.67,250.67,250.67,0,250.67,0,0,"G",04/29/2008 00:00:00,04/30/2008 00:00:00,0,"YVR",1024,2
1381,523,1,10,"AIR CANADA",7,"BERGSTROM/GRETCHEN MR",WT20179,708.9,708.9,708.9,708.9,0,708.9,0,0,"G",04/29/2008 00:00:00,04/30/2008 00:00:00,0,"YVR",1024,2
1382,523,1,1000,"HLTN VANCOUVR METRO",10,"KEEBLER/ICIE MR",WT20179,152.1,152.1,152.1,152.1,0,152.1,15.21,0.76,"",04/29/2008 00:00:00,04/30/2008 00:00:00,1,"YVR",1024,2
1383,523,1,3,"YUKON TRAVEL",18,"HILPERT/BRIONNA MR",WT20179,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1024,2
1384,524,1,10,"AIR CANADA",7,"REMPEL/RAYMOND MR",WT20180,1160.8,1160.8,1160.8,1160.8,0,1160.8,0,0,"",04/30/2008 00:00:00,05/02/2008 00:00:00,0,"YVR",1005,2
1385,524,1,1,"MARLIN TRAVEL",18,"BEIER/STEWART MR",WT20180,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1005,2
1387,526,1,11,"AIR NORTH",7,"GUTKOWSKI/KIERAN MR",WT20169,45,45,45,45,0,45,0,0,"N",05/02/2008 00:00:00,05/09/2008 00:00:00,0,"YXY",1021,2
1388,526,1,10,"AIR CANADA",7,"SMITHAM/LAURENCE MR",WT20169,40,40,40,40,0,40,0,0,"N",05/02/2008 00:00:00,05/09/2008 00:00:00,0,"YXY",1021,2
1389,526,1,1000,"TRAVELODGE CALGARY",10,"HILPERT/ANNA MR",WT20169,495.96,495.96,123.99,123.99,0,495.96,49.6,2.48,"",05/04/2008 00:00:00,05/08/2008 00:00:00,4,"YYC",1021,2
1390,527,1,10,"AIR CANADA",7,"HEANEY/PATRICIA MR",WT20187,1395.75,1395.75,1395.75,1395.75,0,1395.75,0,0,"G",05/09/2008 00:00:00,05/15/2008 00:00:00,1,"YVR",1007,2
1391,527,1,1000,"DELTA VANCOUVER AIR",10,"ABSHIRE-GRAHAM/FLAVIE MR",WT20187,149,149,149,149,0,149,14.9,0.75,"",05/14/2008 00:00:00,05/15/2008 00:00:00,1,"YVR",1007,2
1392,527,1,2,"WHITEHORSE TRAVEL",18,"WILKINSON/JAQUELINE MR",WT20187,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1007,2
1393,528,1,11,"AIR NORTH",7,"PADBERG/ELIJAH MR",WT20186,511.34,511.34,511.34,511.34,0,511.34,0,0,"N",04/29/2008 00:00:00,05/02/2008 00:00:00,0,"YVR",1021,2
1394,528,1,1000,"PLAZA 500",10,"DACH/ANTONINA MR",WT20186,357,357,119,119,0,357,35.7,1.79,"",04/29/2008 00:00:00,05/02/2008 00:00:00,3,"YVR",1021,2
1395,528,1,1,"MARLIN TRAVEL",18,"SMITH/ANGELITA MR",WT20186,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1021,2
1396,529,1,10,"AIR CANADA",7,"STARK/KRISTA MR",WT20185,1076.8,1076.8,1076.8,1076.8,0,1076.8,0,0,"G",05/11/2008 00:00:00,05/18/2008 00:00:00,0,"YYJ",1014,2
1397,529,1,3,"YUKON TRAVEL",18,"HAND/KAYDEN MR",WT20185,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1014,2
1402,532,1,10,"AIR CANADA",7,"DANIEL/MITCHELL MR",WT20181,1055.8,1055.8,1055.8,1055.8,0,1055.8,0,0,"G",05/12/2008 00:00:00,05/16/2008 00:00:00,0,"YYZ",1020,2
1403,532,1,2,"WHITEHORSE TRAVEL",18,"KOVACEK/STEPHEN MR",WT20181,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1020,2
1405,502,5,10,"AIR CANADA",7,"HAMMES/MACK MR",WT20132,-1456.1,-1456.1,-1456.1,-1456.1,0,-1456.1,0,0,"",NULL,NULL,1,"",1005,2
1407,522,5,10,"AIR CANADA",7,"KASSULKE/JAIRO MR",WT20184,-2022.3,-2022.3,-2022.3,-2022.3,0,-2022.3,0,0,"G",05/11/2008 00:00:00,05/15/2008 00:00:00,0,"YYZ",1012,3
1408,522,1,10,"AIR CANADA",7,"STANTON-LEANNON/MICHEL MR",WT20184,2052.3,2052.3,2022.3,2022.3,0,2052.3,0,0,"G",05/11/2008 00:00:00,05/15/2008 00:00:00,1,"YYZ",1012,3
1409,534,1,711,"SALT SPRING AIR",7,"LYNCH/WILFORD MR",WT20190,160,160,160,160,0,160,0,0,"N",05/03/2008 00:00:00,06/15/2008 00:00:00,1,"YEG",1024,2
1410,534,1,701,"WESTJET AIRLINES",7,"KOCH/SARINA MR",WT20190,323.05,323.05,323.05,323.05,0,323.05,24.3,0,"N",05/03/2008 00:00:00,06/15/2008 00:00:00,1,"YEG",1024,2
1411,534,1,10,"AIR CANADA",7,"GRANT/TIMMOTHY MR",WT20190,839.8,839.8,839.8,839.8,0,839.8,0,0,"N",05/03/2008 00:00:00,06/15/2008 00:00:00,1,"YEG",1024,2
1412,534,1,3,"YUKON TRAVEL",18,"ROMAGUERA/RYANN MR",WT20190,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1024,2
1413,535,1,11,"AIR NORTH",7,"CARROLL/TONY MR",WT20193,356,356,356,356,0,356,0,0,"G",05/01/2008 00:00:00,05/02/2008 00:00:00,0,"YDA",1003,2
1414,535,1,1,"MARLIN TRAVEL",18,"METZ-VON/HILLARY MR",WT20193,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1003,2
1415,536,5,10,"AIR CANADA",7,"LEBSACK/ROLLIN MR",WT20191,1109.8,1109.8,1109.8,1109.8,0,1109.8,0,0,"G",05/13/2008 00:00:00,05/24/2008 00:00:00,0,"YOW",1012,2
1416,536,5,11,"AIR NORTH",7,"FRANEY/KEEGAN MR",WT20191,255.67,255.67,255.67,255.67,0,255.67,0,0,"G",05/13/2008 00:00:00,05/24/2008 00:00:00,0,"YOW",1012,2
1417,536,1,1,"MARLIN TRAVEL",18,"KRIS/GAYLE MR",WT20191,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1012,2
1422,539,1,10,"AIR CANADA",7,"POUROS/ED MR",WT20165,60,60,60,60,0,60,0,0,"G",05/04/2008 00:00:00,05/09/2008 00:00:00,0,"YVR",1010,2
1423,540,1,10,"AIR CANADA",7,"CASPER/PRUDENCE MR",WT20196,1319.3,1319.3,1319.3,1319.3,0,1319.3,0,0,"G",05/16/2008 00:00:00,05/25/2008 00:00:00,0,"YUL",1005,2
1424,540,1,1,"MARLIN TRAVEL",18,"RUNOLFSDOTTIR/LARON MR",WT20196,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1425,541,1,10,"AIR CANADA",7,"ZIEMANN/DONNIE MR",WT20198,1640.8,1640.8,1640.8,1640.8,0,1640.8,0,0,"G",05/13/2008 00:00:00,05/20/2008 00:00:00,0,"YXU",1024,2
1426,541,1,1,"MARLIN TRAVEL",18,"D'AMORE/ILIANA MR",WT20198,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1024,2
1427,542,1,10,"AIR CANADA",7,"HESSEL/ALANA MR",WT20195,1899.12,1899.12,1899.12,1899.12,0,1899.12,0,0,"G",05/01/2008 00:00:00,05/12/2008 00:00:00,1,"YVR",1005,2
1428,542,1,714,"DELTA AIRLINES",7,"WATERS/ANNETTE MR",WT20195,1045.5,1045.5,1045.5,1045.5,0,1045.5,0,0,"G",05/01/2008 00:00:00,05/12/2008 00:00:00,0,"YVR",1005,2
1429,542,1,3,"YUKON TRAVEL",18,"BRAUN/GINO MR",WT20195,40,40,40,40,0,40,0,0,"G",NULL,NULL,1,"",1005,2
1430,543,1,11,"AIR NORTH",7,"BARTOLETTI/RYLEE MR",WT20106,649.67,649.67,649.67,649.67,0,649.67,0,0,"G",05/06/2008 00:00:00,05/12/2008 00:00:00,0,"YXY",1006,2
1431,543,1,10,"AIR CANADA",7,"RATH/EINO MR",WT20106,257.9,257.9,257.9,257.9,0,257.9,0,0,"G",05/06/2008 00:00:00,05/12/2008 00:00:00,0,"YXY",1006,2
1432,543,1,3,"YUKON TRAVEL",18,"KUVALIS/ELIJAH MR",WT20106,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1006,2
1435,545,1,11,"AIR NORTH",7,"AUER/LAVERNA MR",WT20114,356,356,356,356,0,356,0,0,"N",05/07/2008 00:00:00,06/04/2008 00:00:00,0,"YXY",1024,2
1436,546,1,10,"AIR CANADA",7,"HETTINGER/ELODY MR",WT20199,1202.8,1202.8,1202.8,1202.8,0,1202.8,0,0,"G",05/12/2008 00:00:00,05/15/2008 00:00:00,0,"YVR",1010,2
1437,546,1,1000,"FAIRMONT VANCOUVER",10,"MCCULLOUGH/ISABELLA MR",WT20199,165,165,165,165,0,165,16.5,0.83,"",05/12/2008 00:00:00,05/13/2008 00:00:00,1,"YVR",1010,2
1438,546,1,2,"WHITEHORSE TRAVEL",18,"CROOKS/MANDY MR",WT20199,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,2
1439,547,1,10,"AIR CANADA",7,"JACOBI-LITTEL/GLENNA MR",WT20200,1059.8,1059.8,1059.8,1059.8,0,1059.8,0,0,"",05/06/2008 00:00:00,05/11/2008 00:00:00,0,"YYC",1002,2
1440,547,1,11,"AIR NORTH",7,"RYAN/ROSARIO MR",WT20200,295.67,295.67,295.67,295.67,0,295.67,0,0,"",05/06/2008 00:00:00,05/11/2008 00:00:00,0,"YYC",1002,2
1441,547,1,3,"YUKON TRAVEL",18,"WEST/SKYLA MR",WT20200,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1002,2
1450,551,1,10,"AIR CANADA",7,"HARVEY/DOUG MR",WT20206,1342.8,1342.8,1342.8,1342.8,0,1342.8,0,0,"",05/11/2008 00:00:00,05/14/2008 00:00:00,0,"YOW",1007,2
1451,551,1,1000,"BOSTONIAN EXECUTIVE",10,"MUELLER/ELENOR MR",WT20206,327,327,109,109,0,327,32.7,1.64,"",05/11/2008 00:00:00,05/14/2008 00:00:00,3,"YOW",1007,2
1452,551,1,3,"YUKON TRAVEL",18,"SCHOWALTER/MARY MR",WT202206,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1007,2
1456,553,1,11,"AIR NORTH",7,"HILPERT/JUSTINA MR",WT201204,356,356,356,356,0,356,0,0,"G",04/28/2008 00:00:00,05/02/2008 00:00:00,0,"YDA",1010,2
1457,553,1,2,"WHITEHORSE TRAVEL",18,"STROSIN/WILLOW MR",WT202204,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,2
1458,554,1,10,"AIR CANADA",7,"WEHNER/IMOGENE MR",WT20208,1207.8,1207.8,1207.8,1207.8,0,1207.8,0,0,"G",05/06/2008 00:00:00,05/09/2008 00:00:00,0,"YKA",1002,2
1459,554,1,2,"WHITEHORSE TRAVEL",18,"CORKERY/CLETA MR",WT20208,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1002,2
1460,555,1,10,"AIR CANADA",7,"VANDERVORT/DELPHINE MR",WT20209,835.8,835.8,835.8,835.8,0,835.8,0,0,"",05/01/2008 00:00:00,05/02/2008 00:00:00,0,"YVR",1021,2
1461,555,1,1000,"PLAZA 500",10,"JENKINS/SHAINA MR",427729 EVA,129,129,129,129,0,129,12.9,0.65,"",05/01/2008 00:00:00,05/02/2008 00:00:00,1,"YVR",1021,2
1462,555,1,3,"YUKON TRAVEL",18,"FAY/ROSARIO MR",WT20209,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1021,2
1463,556,5,10,"AIR CANADA",7,"TROMP/ERNESTO MR",WT20207,1207.8,1207.8,1207.8,1207.8,0,1207.8,0,0,"",05/06/2008 00:00:00,05/09/2008 00:00:00,0,"YKA",1002,2
1464,556,1,1,"MARLIN TRAVEL",18,"MAYERT/KELSIE MR",WT20207,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1002,2
1467,558,1,10,"AIR CANADA",7,"MCKENZIE/IVORY MR",WT20223,2344.8,2344.8,2344.8,2344.8,0,2344.8,0,0,"G",05/04/2008 00:00:00,05/19/2008 00:00:00,0,"YEG",1003,3
1468,558,1,1000,"INTERNATIONAL HOTEL",10,"WEST/ZAKARY MR",WT20223,169,169,169,169,0,169,16.9,0.85,"",05/07/2008 00:00:00,05/08/2008 00:00:00,1,"YYC",1003,3
1469,558,1,1000,"DELTA CHELSEA HOTEL",10,"LARSON/EDWARDO MR",WT20223,165,165,165,165,0,165,16.5,0.83,"",05/09/2008 00:00:00,05/10/2008 00:00:00,1,"YTO",1003,3
1470,558,1,1,"MARLIN TRAVEL",18,"KOHLER/DEXTER MR",WT20223,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1003,3
1471,559,1,11,"AIR NORTH",7,"GREEN/JIMMIE MR",WT20234,1475.35,1475.35,1475.35,1475.35,0,1475.35,0,0,"G",04/30/2008 00:00:00,05/02/2008 00:00:00,0,"YXY",1004,3
1475,562,1,10,"AIR CANADA",7,"DOUGLAS/RYLAN MR",WT20237,1018.9,1018.9,1018.9,1018.9,0,1018.9,0,0,"G",04/30/2008 00:00:00,04/30/2008 00:00:00,0,"YYJ",1005,3
1476,562,1,1,"MARLIN TRAVEL",18,"KREIGER/MICHEL MR",WT20237,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1477,563,1,10,"AIR CANADA",7,"ABERNATHY/ALICIA MR",WT20240,1180.8,1180.8,1180.8,1180.8,0,1180.8,0,0,"N",05/01/2008 00:00:00,05/02/2008 00:00:00,0,"YXY",1020,3
1478,563,1,1,"MARLIN TRAVEL",18,"HERZOG/BRYCEN MR",WT20240,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1020,3
1479,564,1,11,"AIR NORTH",7,"HOWELL/BONNIE MR",WT20235,178,178,178,178,0,178,0,0,"G",05/16/2008 00:00:00,05/16/2008 00:00:00,0,"YXY",1005,3
1480,564,1,2,"WHITEHORSE TRAVEL",18,"BREKKE/STUART MR",WT20235,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1492,568,1,11,"AIR NORTH",7,"OBERBRUNNER/VERDIE MR",WT20242,544.34,544.34,544.34,544.34,0,544.34,0,0,"G",05/12/2008 00:00:00,05/14/2008 00:00:00,0,"YVR",1006,3
1493,568,1,10,"AIR CANADA",7,"WOLF/OTHA MR",WT20242,307.9,307.9,307.9,307.9,0,307.9,0,0,"G",05/12/2008 00:00:00,05/14/2008 00:00:00,0,"YVR",1006,3
1494,568,1,2,"WHITEHORSE TRAVEL",18,"DECKOW/MATHEW MR",WT20242,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1006,3
1495,569,3,10,"AIR CANADA",7,"HILPERT/ANISSA MR",WT20243,3142.8,3142.8,3142.8,3142.8,0,3142.8,0,0,"N",05/12/2008 00:00:00,05/14/2008 00:00:00,0,"YYC",1012,3
1496,569,1,11,"AIR NORTH",7,"PROHASKA/PETER MR",WT20243,466.67,466.67,466.67,466.67,0,466.67,0,0,"N",05/12/2008 00:00:00,05/14/2008 00:00:00,0,"YYC",1012,3
1497,569,1,3,"YUKON TRAVEL",18,"KREIGER/REESE MR",WT20243,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1012,3
1498,445,1,10,"AIR CANADA",7,"MOEN/DEJON MR",WT20121,-825.8,-825.8,-825.8,-825.8,0,-825.8,0,0,"",NULL,NULL,1,"",1010,3
1499,535,5,11,"AIR NORTH",7,"HEGMANN-FRIESEN/RUBY MR",WT20193,-356,-356,-356,-356,0,-356,0,0,"",NULL,NULL,1,"",1003,3
1500,570,1,11,"AIR NORTH",7,"GIBSON/HAYDEN MR",WT20245,318.34,318.34,318,318,0,318.34,0,0,"G",05/15/2008 00:00:00,05/29/2008 00:00:00,1,"YVR",1014,2
1511,576,1,11,"AIR NORTH",7,"GLEASON/AFTON MR",WT20211,340,340,340,340,0,340,0,0,"G",05/16/2008 00:00:00,05/20/2008 00:00:00,0,"YXY",1005,3
