InvoiceID,InvoiceNumber,ProfileNumber,"ProfileName","Department",BookingDate,SystemDate,"Description"
1779,WT21324,1025,"LEGISLATIVE ASSEMBLY","A-9",07/02/2008 00:00:00,07/02/2008 16:34:53,"ROMAGUERA/ISAAC MR"
1780,WT21323,1025,"LEGISLATIVE ASSEMBLY","A-9",07/02/2008 00:00:00,07/02/2008 16:34:53,"DIBBERT/KARLIE MR"
1781,WT21325,1025,"LEGISLATIVE ASSEMBLY","A-9",07/02/2008 00:00:00,07/02/2008 16:34:54,"HAAG/DORTHA MR"
1782,WT21329,1010,"HEALTH AND SOCIAL SERVICES","4HOS",07/02/2008 00:00:00,07/02/2008 16:34:54,"WUNSCH/SHIRLEY MR"
1785,WT21330,1024,"COMMUNITY NURSING","C-9",07/02/2008 00:00:00,07/02/2008 16:34:55,"TORP/MIGUEL MR"
1786,WT21327,1023,"FAMILY AND CHILD SERVICES","H-10",07/02/2008 00:00:00,07/02/2008 16:34:56,"MACGYVER/LELA MR"
1788,WT21331,1013,"PUBLIC SERVICE COMMISSION","Z-1",07/03/2008 00:00:00,07/03/2008 17:01:28,"HOEGER/MURRAY MR"
1789,WT21333,1013,"PUBLIC SERVICE COMMISSION","Z-1",07/03/2008 00:00:00,07/03/2008 17:01:30,"ABERNATHY/JOHNNY MR"
1790,WT21335,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",06/18/2008 00:00:00,07/03/2008 17:01:30,"GREEN/ORRIN MR"
1791,WT21336,1005,"ENERGY, MINES AND RESOURCES","K-10",07/03/2008 00:00:00,07/03/2008 17:01:30,"HUDSON/MARCIA MR"
1792,WT21337,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",07/03/2008 00:00:00,07/03/2008 17:01:32,"TILLMAN/KRISTOFFER MR"
1793,WT21338,1011,"HIGHWAYS AND PUBLIC WORKS","W-10",07/03/2008 00:00:00,07/03/2008 17:01:33,"GULGOWSKI/JAYCEE MR"
1794,WT21272,1012,"JUSTICE","J-3",06/27/2008 00:00:00,07/03/2008 17:01:34,"KUHLMAN/MYRTIE MR"
1795,WT21332,1012,"JUSTICE","J-2",07/03/2008 00:00:00,07/03/2008 17:01:34,"TORP/MARTA MR"
1796,WT21350,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",07/03/2008 00:00:00,07/03/2008 17:01:34,"HARTMANN/LAURIANNE MR"
1798,WT21340,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",07/03/2008 00:00:00,07/03/2008 17:01:36,"GOYETTE/ANNABEL MR"
1799,WT18201,1023,"FAMILY AND CHILD SERVICES","H-10",12/11/2007 00:00:00,07/03/2008 17:01:36,"BECKER/ODA MR"
1802,WT21334,1005,"ENERGY, MINES AND RESOURCES","K-918",07/03/2008 00:00:00,07/03/2008 17:01:37,"PACOCHA/FOSTER MR"
1803,WT21353,1012,"JUSTICE","J-2",07/03/2008 00:00:00,07/03/2008 17:01:38,"CORKERY/RHIANNA MR"
1804,WT21349,1006,"ENVIRONMENT","V-18",07/03/2008 00:00:00,07/03/2008 17:01:38,"WAELCHI-MARVIN/ESTEVAN MR"
1806,WT20461,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",05/12/2008 00:00:00,07/03/2008 17:01:39,"SCHIMMEL/JOANNIE MR"
1807,WT21339,1004,"EDUCATION","E-1",07/03/2008 00:00:00,07/03/2008 17:01:39,"DANIEL/ROLLIN MR"
1810,WT21355,1006,"ENVIRONMENT","V-310",07/04/2008 00:00:00,07/04/2008 16:04:11,"BINS/AGNES MR"
1811,WT21357,1012,"JUSTICE","J-3",07/04/2008 00:00:00,07/04/2008 16:04:12,"TREMBLAY/CHASE MR"
1812,WT21358,1008,"FINANCE","B-1",07/04/2008 00:00:00,07/04/2008 16:04:12,"FEEST/ANNE MR"
1813,WT21360,1005,"ENERGY, MINES AND RESOURCES","K-8",07/04/2008 00:00:00,07/04/2008 16:04:13,"BRAUN/SETH MR"
1817,WT21362,1014,"TOURISM & CULTURE","L-1MT",07/04/2008 00:00:00,07/04/2008 16:04:15,"BREITENBERG/JUNIOR MR"
1818,WT21356,1003,"ECONOMIC DEVELOPMENT","F-1",07/04/2008 00:00:00,07/04/2008 16:04:17,"KAUTZER/THERON MR"
1819,WT21354,1018,"YUKON HOUSING CORPORATION","Y-1",07/04/2008 00:00:00,07/04/2008 16:04:17,"WALTER/BRAD MR"
1820,WT21359,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",07/04/2008 00:00:00,07/04/2008 16:04:18,"HAMILL/JAMEY MR"
